UNITID,OPEID6,INSTNM,CONTROL,MAIN,CIPCODE,CIPDESC,CREDLEV,CREDDESC,IPEDSCOUNT1,IPEDSCOUNT2,EARN_COUNT_NWNE_HI_1YR,EARN_CNTOVER150_HI_1YR,EARN_COUNT_WNE_HI_1YR,EARN_MDN_HI_1YR,EARN_COUNT_NWNE_HI_2YR,EARN_CNTOVER150_HI_2YR,EARN_COUNT_WNE_HI_2YR,EARN_MDN_HI_2YR,BBRR2_FED_COMP_N,BBRR2_FED_COMP_DFLT,BBRR2_FED_COMP_DLNQ,BBRR2_FED_COMP_FBR,BBRR2_FED_COMP_DFR,BBRR2_FED_COMP_NOPROG,BBRR2_FED_COMP_MAKEPROG,BBRR2_FED_COMP_PAIDINFULL,BBRR2_FED_COMP_DISCHARGE,BBRR3_FED_COMP_N,BBRR3_FED_COMP_DFLT,BBRR3_FED_COMP_DLNQ,BBRR3_FED_COMP_FBR,BBRR3_FED_COMP_DFR,BBRR3_FED_COMP_NOPROG,BBRR3_FED_COMP_MAKEPROG,BBRR3_FED_COMP_PAIDINFULL,BBRR3_FED_COMP_DISCHARGE,EARN_COUNT_PELL_WNE_1YR,EARN_PELL_WNE_MDN_1YR,EARN_COUNT_NOPELL_WNE_1YR,EARN_NOPELL_WNE_MDN_1YR,EARN_COUNT_MALE_WNE_1YR,EARN_MALE_WNE_MDN_1YR,EARN_COUNT_NOMALE_WNE_1YR,EARN_NOMALE_WNE_MDN_1YR,EARN_COUNT_NE_3YR,EARN_NE_MDN_3YR,EARN_COUNT_WNE_3YR,EARN_CNTOVER150_3YR,EARN_COUNT_PELL_NE_3YR,EARN_PELL_NE_MDN_3YR,EARN_COUNT_NOPELL_NE_3YR,EARN_NOPELL_NE_MDN_3YR,EARN_COUNT_MALE_NE_3YR,EARN_MALE_NE_MDN_3YR,EARN_COUNT_NOMALE_NE_3YR,EARN_NOMALE_NE_MDN_3YR,EARN_COUNT_NWNE_1YR,EARN_COUNT_WNE_1YR,EARN_MDN_1YR,EARN_GT_THRESHOLD_1YR,EARN_COUNT_HIGH_CRED_1YR,EARN_IN_STATE_1YR,EARN_COUNT_NWNE_4YR,EARN_COUNT_WNE_4YR,EARN_MDN_4YR,EARN_GT_THRESHOLD_4YR,EARN_COUNT_PELL_WNE_4YR,EARN_PELL_WNE_MDN_4YR,EARN_COUNT_NOPELL_WNE_4YR,EARN_NOPELL_WNE_MDN_4YR,EARN_COUNT_MALE_WNE_4YR,EARN_MALE_WNE_MDN_4YR,EARN_COUNT_NOMALE_WNE_4YR,EARN_NOMALE_WNE_MDN_4YR,EARN_COUNT_HIGH_CRED_4YR,EARN_IN_STATE_4YR,BBRR1_FED_COMP_N,BBRR1_FED_COMP_DFLT,BBRR1_FED_COMP_DLNQ,BBRR1_FED_COMP_FBR,BBRR1_FED_COMP_DFR,BBRR1_FED_COMP_NOPROG,BBRR1_FED_COMP_MAKEPROG,BBRR1_FED_COMP_PAIDINFULL,BBRR1_FED_COMP_DISCHARGE,BBRR4_FED_COMP_N,BBRR4_FED_COMP_DFLT,BBRR4_FED_COMP_DLNQ,BBRR4_FED_COMP_FBR,BBRR4_FED_COMP_DFR,BBRR4_FED_COMP_NOPROG,BBRR4_FED_COMP_MAKEPROG,BBRR4_FED_COMP_PAIDINFULL,BBRR4_FED_COMP_DISCHARGE,DISTANCE,EARN_COUNT_NWNE_5YR,EARN_COUNT_WNE_5YR,EARN_MDN_5YR,EARN_GT_THRESHOLD_5YR,EARN_COUNT_PELL_WNE_5YR,EARN_PELL_WNE_MDN_5YR,EARN_COUNT_NOPELL_WNE_5YR,EARN_NOPELL_WNE_MDN_5YR,EARN_COUNT_MALE_WNE_5YR,EARN_MALE_WNE_MDN_5YR,EARN_COUNT_NOMALE_WNE_5YR,EARN_NOMALE_WNE_MDN_5YR,EARN_COUNT_HIGH_CRED_5YR,EARN_IN_STATE_5YR,EARN_COUNT_WNE_4YR_NAT,EARN_MDN_4YR_NAT,EARN_P25_4YR_NAT,EARN_P75_4YR_NAT
123961.0,1328,University of Southern California,"Private, nonprofit",1,1405,Biomedical/Medical Engineering.,5,Master's Degree,41.0,54.0,1,29,32,76738,2,33,35,78343,20,PS,PS,PS,PS,PS,PS,PS,PS,28,PS,PS,PS,PS,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,PS,PS,PS,PS,52,85344,35,34,20,75682,32,90799,36,87156,PS,PS,1,26,85502,24,PS,21,1,28,121165,PS,20,92293,31,104940,36,95367,PS,PS,17,38,19,PS,PS,PS,PS,PS,PS,PS,PS,28,PS,PS,PS,PS,PS,PS,0.40 - 0.59,PS,2,2,51,119617,50,20,104644,31,122875,PS,PS,PS,PS,17,39,1704,106375,84793,130445
123961.0,1328,University of Southern California,"Private, nonprofit",1,1405,Biomedical/Medical Engineering.,6,Doctoral Degree,15.0,19.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,590,131848,93154,174349
123961.0,1328,University of Southern California,"Private, nonprofit",1,1407,Chemical Engineering.,3,Bachelor's Degree,36.0,41.0,2,32,35,66458,1,44,48,60546,36,PS,PS,PS,PS,PS,0.20 - 0.39,0.20 - 0.39,PS,47,PS,PS,PS,PS,PS,0.20 - 0.39,0.20 - 0.39,PS,PS,PS,PS,PS,PS,PS,PS,PS,53,76775,44,39,31,73150,21,92769,36,75309,PS,PS,3,26,68234,PS,PS,16,2,41,100646,PS,34,83572,25,97493,38,90684,20,98980,19,35,48,PS,PS,0.40 - 0.59,PS,PS,PS,0.20 - 0.39,PS,47,PS,PS,0.20 - 0.39,PS,PS,PS,0.40 - 0.59,PS,1,1,60,106401,55,35,103879,25,106203,38,109413,22,105525,21,36,10079,98158,80300,117974
123961.0,1328,University of Southern California,"Private, nonprofit",1,1407,Chemical Engineering.,5,Master's Degree,12.0,34.0,0,PS,PS,PS,1,11,12,96183,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,2,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2,2,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,710,115468,92260,139894
123961.0,1328,University of Southern California,"Private, nonprofit",1,1407,Chemical Engineering.,6,Doctoral Degree,10.0,7.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,415,141187,110318,181849
123961.0,1328,University of Southern California,"Private, nonprofit",1,1408,Civil Engineering.,3,Bachelor's Degree,34.0,28.0,0,25,25,75576,2,31,33,74576,31,PS,PS,PS,PS,PS,0.40 - 0.59,PS,PS,37,PS,PS,PS,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,45,85981,30,30,28,86087,17,81809,24,85367,20,86099,1,18,85262,PS,PS,PS,2,35,106308,PS,29,109549,17,99567,24,104865,22,104608,16,38,27,PS,PS,0.20 - 0.39,PS,PS,PS,PS,PS,37,PS,PS,PS,PS,PS,PS,0.40 - 0.59,PS,1,1,51,116779,49,32,119870,19,111425,28,111767,23,126731,19,43,15798,86517,73883,101174
123961.0,1328,University of Southern California,"Private, nonprofit",1,1408,Civil Engineering.,5,Master's Degree,37.0,35.0,2,39,41,81695,1,31,31,84100,14,PS,PS,PS,PS,PS,PS,PS,PS,15,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,37,94330,34,34,23,93529,PS,PS,28,93515,PS,PS,3,23,91025,22,PS,20,0,35,130675,PS,22,108473,PS,PS,28,103111,PS,PS,PS,29,14,PS,PS,PS,PS,PS,PS,PS,PS,15,PS,PS,PS,PS,PS,PS,PS,PS,2,1,34,110412,34,PS,PS,PS,PS,PS,PS,PS,PS,PS,27,3258,98323,84186,116108
123961.0,1328,University of Southern California,"Private, nonprofit",1,1408,Civil Engineering.,6,Doctoral Degree,8.0,6.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,293,110980,87489,147569
123961.0,1328,University of Southern California,"Private, nonprofit",1,1408,Civil Engineering.,8,Graduate/Professional Certificate,0.0,1.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,1409,Computer Engineering.,3,Bachelor's Degree,45.0,34.0,3,26,27,106621,0,18,19,90602,28,PS,PS,PS,PS,PS,0.40 - 0.59,PS,PS,21,PS,PS,PS,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,26,100711,17,PS,PS,PS,PS,PS,20,98681,PS,PS,0,PS,PS,PS,PS,PS,2,24,166369,PS,PS,PS,PS,PS,21,114150,PS,PS,PS,19,19,PS,PS,PS,PS,PS,PS,PS,PS,21,PS,PS,PS,PS,PS,PS,0.40 - 0.59,PS,1,2,28,161292,28,PS,PS,PS,PS,PS,PS,PS,PS,PS,21,10329,109015,86299,145170
123961.0,1328,University of Southern California,"Private, nonprofit",1,1409,Computer Engineering.,5,Master's Degree,46.0,79.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1249,136736,108298,186553
123961.0,1328,University of Southern California,"Private, nonprofit",1,1409,Computer Engineering.,6,Doctoral Degree,1.0,3.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,1409,Computer Engineering.,8,Graduate/Professional Certificate,0.0,,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,1410,"Electrical, Electronics, and Communications Engineering.",3,Bachelor's Degree,18.0,6.0,0,42,43,81661,3,50,53,80567,63,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,0.40 - 0.59,0.20 - 0.39,<=0.20,60,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,0.40 - 0.59,0.20 - 0.39,<=0.20,PS,PS,PS,PS,PS,PS,PS,PS,85,99264,53,53,51,98561,34,101227,73,98197,PS,PS,2,29,89684,23,PS,21,2,49,131532,PS,52,114804,33,116778,74,111440,PS,PS,38,67,44,PS,PS,0.20 - 0.39,PS,PS,0.20 - 0.39,PS,PS,60,<=0.20,<=0.20,0.20 - 0.39,<=0.20,<=0.20,<=0.20,0.40 - 0.59,<=0.20,1,2,87,123215,85,55,119375,32,138114,PS,PS,PS,PS,38,64,16532,100647,84635,122440
123961.0,1328,University of Southern California,"Private, nonprofit",1,1410,"Electrical, Electronics, and Communications Engineering.",5,Master's Degree,250.0,409.0,2,60,61,108989,1,54,55,99291,17,PS,PS,PS,PS,PS,PS,PS,PS,26,PS,PS,PS,PS,PS,0.40 - 0.59,PS,PS,25,127951,24,124778,PS,PS,PS,PS,76,112581,55,55,38,110836,38,114927,66,112075,PS,PS,2,48,126936,43,PS,39,3,61,180468,PS,39,118169,37,130169,66,126350,PS,PS,20,53,15,PS,PS,PS,PS,PS,PS,PS,PS,26,PS,PS,PS,PS,PS,PS,0.40 - 0.59,PS,2,3,73,144597,73,36,136319,37,144689,PS,PS,PS,PS,20,45,3090,133654,107420,171817
123961.0,1328,University of Southern California,"Private, nonprofit",1,1410,"Electrical, Electronics, and Communications Engineering.",6,Doctoral Degree,37.0,45.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,431,157305,129276,205872
123961.0,1328,University of Southern California,"Private, nonprofit",1,1412,Engineering Physics.,5,Master's Degree,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,1414,Environmental/Environmental Health Engineering.,3,Bachelor's Degree,14.0,6.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,10,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1579,81171,68911,95232
123961.0,1328,University of Southern California,"Private, nonprofit",1,1414,Environmental/Environmental Health Engineering.,5,Master's Degree,20.0,20.0,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,536,92629,80359,115950
123961.0,1328,University of Southern California,"Private, nonprofit",1,1414,Environmental/Environmental Health Engineering.,6,Doctoral Degree,6.0,5.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,69,107112,81902,152802
123961.0,1328,University of Southern California,"Private, nonprofit",1,1418,Materials Engineering.,5,Master's Degree,18.0,24.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,476,112282,92894,138293
123961.0,1328,University of Southern California,"Private, nonprofit",1,1419,Mechanical Engineering.,3,Bachelor's Degree,119.0,101.0,1,80,83,74693,2,65,70,67420,83,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,0.40 - 0.59,0.20 - 0.39,<=0.20,78,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,0.40 - 0.59,0.20 - 0.39,<=0.20,31,84609,28,87169,42,83117,17,87681,92,78774,68,65,47,79545,43,78533,77,78548,PS,PS,3,59,83356,50,PS,38,6,78,104649,PS,47,93121,47,92307,71,93299,23,87188,33,70,81,<=0.20,<=0.20,0.20 - 0.39,<=0.20,<=0.20,0.20 - 0.39,0.20 - 0.39,<=0.20,78,<=0.20,<=0.20,0.40 - 0.59,<=0.20,<=0.20,<=0.20,0.20 - 0.39,<=0.20,1,6,97,107591,91,50,109290,47,106727,73,108354,24,92267,34,69,36057,92135,77715,109121
123961.0,1328,University of Southern California,"Private, nonprofit",1,1419,Mechanical Engineering.,5,Master's Degree,102.0,139.0,2,52,52,92527,2,39,40,87309,16,PS,PS,PS,PS,PS,PS,PS,PS,19,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,50,98016,39,38,22,106131,28,91951,41,100046,PS,PS,0,35,106735,31,PS,25,0,47,139101,PS,20,129331,29,109687,39,117776,PS,PS,PS,33,13,PS,PS,PS,PS,PS,PS,PS,PS,19,PS,PS,PS,PS,PS,PS,PS,PS,2,1,48,128483,47,20,132739,28,126832,PS,PS,PS,PS,PS,29,3775,115974,97429,140629
123961.0,1328,University of Southern California,"Private, nonprofit",1,1419,Mechanical Engineering.,6,Doctoral Degree,16.0,8.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,1425,Petroleum Engineering.,5,Master's Degree,19.0,9.0,1,PS,PS,PS,2,22,22,81702,PS,PS,PS,PS,PS,PS,PS,PS,PS,14,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,23,70129,22,19,PS,PS,PS,PS,20,60517,PS,PS,0,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,16,89643,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,14,PS,PS,PS,PS,PS,PS,PS,PS,2,2,17,120257,17,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,130,147771,109681,209330
123961.0,1328,University of Southern California,"Private, nonprofit",1,1425,Petroleum Engineering.,6,Doctoral Degree,2.0,4.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,1425,Petroleum Engineering.,8,Graduate/Professional Certificate,0.0,,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,1427,Systems Engineering.,5,Master's Degree,38.0,43.0,1,19,19,125714,0,12,13,106421,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,30,118363,29,PS,PS,2,25,178619,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2,0,18,163073,18,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1290,144565,117436,177515
123961.0,1328,University of Southern California,"Private, nonprofit",1,1427,Systems Engineering.,8,Graduate/Professional Certificate,8.0,8.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,61,148730,124652,185038
123961.0,1328,University of Southern California,"Private, nonprofit",1,1433,Construction Engineering.,5,Master's Degree,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,PS,PS,PS,PS
123961.0,1328,University of Southern California,"Private, nonprofit",1,1435,Industrial Engineering.,3,Bachelor's Degree,57.0,71.0,1,39,44,70709,1,59,61,78029,53,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,0.40 - 0.59,0.20 - 0.39,<=0.20,57,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,0.40 - 0.59,0.20 - 0.39,<=0.20,PS,PS,PS,PS,PS,PS,PS,PS,67,94145,58,54,30,93670,37,93481,36,93687,32,97629,2,33,87807,33,PS,23,3,42,112150,PS,29,116995,37,115362,34,107995,33,121300,PS,45,35,PS,PS,0.40 - 0.59,PS,PS,0.20 - 0.39,PS,PS,57,<=0.20,<=0.20,0.40 - 0.59,<=0.20,<=0.20,0.20 - 0.39,0.20 - 0.39,<=0.20,1,3,66,137590,63,30,131300,36,140748,34,122138,32,141862,PS,45,4636,98442,81158,121691
123961.0,1328,University of Southern California,"Private, nonprofit",1,1435,Industrial Engineering.,5,Master's Degree,20.0,35.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,758,119184,96708,151168
123961.0,1328,University of Southern California,"Private, nonprofit",1,1435,Industrial Engineering.,6,Doctoral Degree,6.0,12.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,71,137148,109279,186994
